257	Gene::8412
258	Gene::80326
259	Cellular Component::GO:0031012
260	Anatomy::UBERON:0001135
261	Gene::7291
262	Anatomy::UBERON:0000996
263	Gene::55974
264	Gene::3158
265	Biological Process::GO:0008610
266	Gene::2697
267	Biological Process::GO:0015931
268	Gene::79132
269	Biological Process::GO:0039536
270	Gene::6124
271	Gene::6202
272	Gene::54469
273	Gene::79921
274	Anatomy::UBERON:0002046
275	Gene::8813
276	Gene::84549
277	Gene::4720
278	Gene::55206
279	Gene::116540
280	Biological Process::GO:0022411
281	Gene::7280
282	Gene::29796
283	Anatomy::UBERON:0001891
284	Gene::55717
285	Gene::9529
286	Disease::DOID:5419
287	Gene::727957
288	Gene::10524
289	Biological Process::GO:0018394
290	Anatomy::UBERON:0002048
291	Gene::23399
292	Gene::148867
293	Gene::153339
294	Gene::6194
295	Gene::81579
296	Gene::4190
297	Gene::54407
298	Anatomy::UBERON:0001895
299	Gene::9267
300	Gene::6201
301	Gene::23450
302	Gene::150
303	Compound::DB04573
304	Gene::22887
305	Compound::DB08893
306	Side Effect::C0000737
307	Gene::8837
308	Biological Process::GO:0055001
309	Gene::7343
310	Gene::23378
311	Gene::392391
312	Gene::10943
313	Gene::375346
314	Gene::100129583
315	Gene::7153
316	Gene::5223
317	Gene::481
318	Gene::4121
319	Gene::5023
320	Molecular Function::GO:0022890
321	Gene::5230
322	Gene::23097
323	Gene::3066
324	Gene::4830
325	Compound::DB00694
326	Gene::5427
327	Gene::8703
328	Gene::960
329	Gene::3663
330	Gene::54205
331	Gene::5695
332	Biological Process::GO:0090316
333	Gene::152789
334	Gene::2050
335	Pathway::PC7_3420
336	Gene::58480
337	Gene::126626
338	Gene::6390
339	Gene::3912
340	Biological Process::GO:0007566
341	Gene::2491
342	Biological Process::GO:0016568
343	Gene::6208
344	Biological Process::GO:0042274
345	Gene::3569
346	Biological Process::GO:0042493
347	Gene::50814
348	Biological Process::GO:0006694
349	Gene::55017
350	Gene::1437
351	Biological Process::GO:0048667
352	Anatomy::UBERON:0002390
353	Gene::4140
354	Anatomy::UBERON:0001008
355	Gene::6938
356	Gene::3303
357	Gene::10392
358	Gene::1453
359	Biological Process::GO:0009100
360	Compound::DB00476
361	Side Effect::C0277925
362	Gene::10533
363	Biological Process::GO:0051146
364	Anatomy::UBERON:0001016
365	Compound::DB00620
366	Gene::4088
367	Gene::6229
368	Gene::29894
369	Pathway::PC7_6534
370	Anatomy::UBERON:0002037
371	Gene::51027
372	Gene::1339
373	Molecular Function::GO:0015002
374	Anatomy::UBERON:0001846
375	Gene::2299
376	Gene::5189
377	Gene::10225
378	Gene::9922
379	Gene::113
380	Pathway::PC7_5322
381	Gene::1936
382	Gene::7353
383	Gene::4885
384	Gene::27236
385	Gene::1763
386	Biological Process::GO:0019439
387	Gene::64792
388	Anatomy::UBERON:0001893
389	Gene::10276
390	Compound::DB00091
391	Gene::6747
392	Anatomy::UBERON:0002371
393	Gene::1786
394	Gene::5635
395	Cellular Component::GO:0002189
396	Gene::6733
397	Gene::7422
398	Biological Process::GO:0060754
399	Gene::4043
400	Biological Process::GO:0051098
401	Gene::84225
402	Gene::5318
403	Biological Process::GO:0086004
404	Gene::54187
405	Biological Process::GO:0043687
406	Gene::643803
407	Gene::29106
408	Gene::10298
409	Gene::25966
410	Compound::DB01204
411	Gene::5440
412	Gene::3295
413	Biological Process::GO:0072329
414	Gene::6277
415	Anatomy::UBERON:0002082
416	Gene::6917
417	Gene::2342
418	Anatomy::UBERON:0000002
419	Gene::10809
420	Gene::5700
421	Pathway::PC7_5530
422	Gene::6611
423	Gene::3726
424	Gene::27072
425	Anatomy::UBERON:0002030
426	Gene::57216
427	Gene::60491
428	Gene::1499
429	Biological Process::GO:0001759
430	Gene::8454
431	Gene::26517
432	Anatomy::UBERON:0001264
433	Gene::54951
434	Gene::2266
435	Biological Process::GO:0003018
436	Compound::DB01240
437	Side Effect::C0020517
438	Gene::10204
439	Biological Process::GO:1903651
440	Gene::54788
441	Gene::353133
442	Gene::55156
443	Gene::126231
444	Gene::8787
445	Gene::5054
446	Biological Process::GO:0040013
447	Gene::182
448	Biological Process::GO:0035315
449	Gene::147111
450	Molecular Function::GO:0016788
451	Gene::758
452	Gene::4502
453	Gene::3156
454	Gene::153020
455	Cellular Component::GO:0030496
456	Biological Process::GO:0001763
457	Gene::2627
458	Gene::55131
459	Biological Process::GO:0008380
460	Gene::29902
461	Gene::58506
462	Compound::DB04841
463	Gene::10873
464	Gene::6304
465	Anatomy::UBERON:0002081
466	Gene::51256
467	Gene::3198
468	Gene::7298
469	Compound::DB00989
470	Side Effect::C0008350
471	Gene::4994
472	Biological Process::GO:0007600
473	Anatomy::UBERON:0001831
474	Gene::23141
475	Gene::114026
476	Gene::5018
477	Gene::3785
478	Gene::579
479	Gene::7349
480	Gene::113451
481	Cellular Component::GO:0030425
482	Gene::27243
483	Gene::3240
484	Anatomy::UBERON:0002097
485	Gene::200315
486	Anatomy::UBERON:0002369
487	Gene::5164
488	Gene::54551
489	Cellular Component::GO:0005769
490	Gene::2588
491	Cellular Component::GO:0000323
492	Gene::7357
493	Gene::1788
494	Pathway::PC7_5307
495	Gene::127943
496	Gene::81844
497	Biological Process::GO:0009607
498	Gene::8269
499	Gene::10250
500	Gene::5831
501	Gene::25897
502	Biological Process::GO:0031331
503	Gene::3630
504	Biological Process::GO:0070873
505	Gene::8125
506	Gene::8368
507	Gene::84701
508	Gene::129531
509	Compound::DB00959
510	Side Effect::C0235409
511	Gene::1130
512	Gene::64210
513	Molecular Function::GO:0051427
514	Gene::51560
515	Molecular Function::GO:0031489
516	Gene::219749
517	Gene::8527
518	Gene::8189
519	Gene::3484
520	Pathway::PC7_1181
521	Gene::138050
522	Gene::440387
523	Gene::54870
524	Gene::4234
525	Gene::81627
526	Gene::5172
527	Molecular Function::GO:0015297
528	Gene::3709
529	Biological Process::GO:0010243
530	Gene::55212
531	Cellular Component::GO:0005813
532	Gene::56474
533	Biological Process::GO:0006213
534	Gene::3827
535	Biological Process::GO:0035150
536	Gene::6233
537	Pathway::PC7_1552
538	Gene::79934
539	Gene::92196
540	Molecular Function::GO:0019904
541	Compound::DB01002
542	Side Effect::C0036974
543	Gene::197135
544	Biological Process::GO:0046700
545	Gene::81876
546	Biological Process::GO:0070085
547	Gene::220
548	Biological Process::GO:0042574
549	Gene::55332
550	Gene::2248
551	Biological Process::GO:0048598
552	Gene::6232
553	Gene::25
554	Gene::3508
555	Gene::51283
556	Biological Process::GO:0006511
557	Gene::7818
558	Biological Process::GO:0006518
559	Gene::161829
560	Compound::DB00661
561	Gene::776
562	Gene::7538
563	Gene::2305
564	Gene::6347
565	Biological Process::GO:0019079
566	Gene::7060
567	Gene::18
568	Disease::DOID:7148
569	Gene::2186
570	Compound::DB09020
571	Gene::587
572	Gene::7592
573	Gene::60685
574	Gene::3746
575	Molecular Function::GO:0015075
576	Compound::DB01149
577	Side Effect::C0037763
578	Compound::DB00564
579	Side Effect::C0004604
580	Gene::5612
581	Gene::7057
582	Gene::57192
583	Gene::5350
584	Biological Process::GO:0072511
585	Gene::4594
586	Biological Process::GO:0016054
587	Gene::8497
588	Biological Process::GO:0046903
589	Gene::400793
590	Gene::282890
591	Gene::847
592	Pathway::PC7_3083
593	Gene::51514
594	Biological Process::GO:1904666
595	Anatomy::UBERON:0001675
596	Gene::688
597	Gene::56005
598	Biological Process::GO:0045765
599	Anatomy::UBERON:0002349
600	Gene::8721
601	Gene::4255
602	Gene::3737
603	Gene::5092
604	Gene::6301
605	Gene::51162
606	Biological Process::GO:0050678
607	Gene::5879
608	Biological Process::GO:0051893
609	Compound::DB00773
610	Side Effect::C3160947
611	Compound::DB04896
612	Side Effect::C0040822
613	Compound::DB08873
614	Side Effect::C0014541
615	Gene::4292
616	Gene::4683
617	Gene::23613
618	Gene::7165
619	Gene::64794
620	Molecular Function::GO:0019955
621	Gene::123099
622	Molecular Function::GO:0016705
623	Gene::9252
624	Biological Process::GO:0045088
625	Gene::81532
626	Compound::DB08899
627	Gene::3237
628	Gene::2091
629	Gene::30968
630	Gene::122402
631	Gene::2886
632	Gene::79583
633	Cellular Component::GO:0060170
634	Compound::DB00446
635	Side Effect::C0033774
636	Gene::23165
637	Gene::8293
638	Anatomy::UBERON:0001225
639	Gene::254295
640	Gene::1903
641	Gene::1445
642	Gene::9261
643	Gene::51367
644	Biological Process::GO:0006396
645	Gene::6521
646	Biological Process::GO:0006873
647	Gene::3127
648	Molecular Function::GO:0042277
649	Gene::11097
650	Gene::80380
651	Biological Process::GO:0032944
652	Gene::10576
653	Biological Process::GO:0032204
654	Gene::6228
655	Gene::9775
656	Gene::10023
657	Pathway::PC7_6815
658	Gene::23099
659	Gene::79710
660	Gene::10269
661	Gene::3735
662	Gene::6154
663	Gene::51776
664	Biological Process::GO:0032147
665	Gene::6550
666	Biological Process::GO:0015672
667	Gene::51187
668	Gene::9687
669	Gene::55699
670	Anatomy::UBERON:0001004
671	Gene::51447
672	Gene::6520
673	Gene::23612
674	Compound::DB00937
675	Side Effect::C0013384
676	Gene::29078
677	Gene::5216
678	Gene::23522
679	Gene::3105
680	Gene::10288
681	Gene::6609
682	Biological Process::GO:1902532
683	Gene::57017
684	Biological Process::GO:0072521
685	Gene::79180
686	Gene::6041
687	Biological Process::GO:0043900
688	Gene::56956
689	Gene::5479
690	Gene::54920
691	Gene::1958
692	Gene::93185
693	Gene::2355
694	Pathway::PC7_8681
695	Gene::27010
696	Compound::DB00915
697	Gene::64123
698	Gene::4817
699	Gene::3930
700	Gene::90678
701	Biological Process::GO:0080135
702	Compound::DB00482
703	Side Effect::C0019158
704	Gene::2734
705	Biological Process::GO:0042060
706	Gene::64710
707	Compound::DB01175
708	Side Effect::C0542476
709	Gene::80310
710	Biological Process::GO:0009161
711	Gene::5469
712	Biological Process::GO:0048736
713	Gene::169355
714	Biological Process::GO:0042402
715	Gene::984
716	Gene::2021
717	Gene::79628
718	Gene::492311
719	Gene::3065
720	Gene::5934
721	Gene::864
722	Gene::4925
723	Gene::7167
724	Gene::79073
725	Compound::DB00404
726	Side Effect::C0236075
727	Gene::8874
728	Gene::84249
729	Compound::DB04865
730	Gene::22926
731	Anatomy::UBERON:0001969
732	Gene::2193
733	Gene::5446
734	Gene::3628
735	Gene::5347
736	Gene::79581
737	Gene::4846
738	Disease::DOID:2986
739	Gene::26051
740	Gene::5577
741	Cellular Component::GO:0098857
742	Gene::51686
743	Biological Process::GO:0015847
744	Anatomy::UBERON:0000995
745	Gene::6788
746	Gene::55207
747	Cellular Component::GO:0098852
748	Gene::8974
749	Gene::79567
750	Gene::3689
751	Gene::5583
752	Gene::5521
753	Gene::6470
754	Biological Process::GO:0009221
755	Gene::4775
756	Gene::2081
757	Molecular Function::GO:0030544
758	Gene::2475
759	Gene::4735
760	Gene::5591
761	Biological Process::GO:0043066
762	Gene::9219
763	Gene::6697
764	Gene::8073
765	Compound::DB00704
766	Side Effect::C0039070
767	Gene::7498
768	Biological Process::GO:0010563
769	Gene::1890
770	Biological Process::GO:0001568
771	Anatomy::UBERON:0000966
772	Gene::58472
773	Compound::DB06589
774	Side Effect::C0860871
775	Gene::10519
776	Cellular Component::GO:0030426
777	Gene::85480
778	Gene::5522
779	Gene::55038
780	Gene::1389
781	Gene::56851
782	Gene::83394
783	Biological Process::GO:0006820
784	Gene::5771
785	Gene::3955
786	Biological Process::GO:0009792
787	Disease::DOID:0050742
788	Gene::92737
789	Gene::6207
790	Gene::4694
791	Gene::7335
792	Molecular Function::GO:0004842
793	Disease::DOID:13223
794	Gene::1586
795	Gene::10284
796	Gene::5720
797	Compound::DB08912
798	Gene::9052
799	Anatomy::UBERON:0001690
800	Gene::57053
801	Gene::10046
802	Gene::83444
803	Gene::7482
804	Gene::22987
805	Pathway::PC7_3278
806	Gene::79651
807	Gene::57647
808	Molecular Function::GO:0004004
809	Gene::54875
810	Molecular Function::GO:0000155
811	Gene::3269
812	Pathway::WP58_r80015
813	Gene::23239
814	Gene::3795
815	Biological Process::GO:0010035
816	Gene::3326
817	Gene::5693
818	Pathway::PC7_1132
819	Gene::10488
820	Gene::202052
821	Compound::DB01104
822	Side Effect::C0015672
823	Gene::166
824	Biological Process::GO:0031668
825	Gene::1509
826	Molecular Function::GO:0004175
827	Gene::5287
828	Gene::54517
829	Gene::6907
830	Gene::5916
831	Gene::11065
832	Gene::6696
833	Gene::1131
834	Cellular Component::GO:0036477
835	Gene::6768
836	Compound::DB00674
837	Side Effect::C0017178
838	Gene::3875
839	Gene::3778
840	Gene::1917
841	Gene::6185
842	Gene::4842
843	Biological Process::GO:0042312
844	Gene::9743
845	Gene::2296
846	Molecular Function::GO:0000977
847	Gene::5438
848	Pathway::PC7_8710
849	Gene::4711
850	Gene::5058
851	Biological Process::GO:0061117
852	Gene::3456
853	Gene::51316
854	Gene::8832
855	Anatomy::UBERON:0001896
856	Gene::79846
857	Compound::DB00921
858	Side Effect::C0020649
859	Gene::23787
860	Gene::55337
861	Anatomy::UBERON:0000006
862	Gene::23547
863	Gene::6709
864	Gene::22889
865	Gene::558
866	Anatomy::UBERON:0000007
867	Gene::219938
868	Gene::7020
869	Gene::124583
870	Gene::55902
871	Biological Process::GO:0006084
872	Gene::143684
873	Gene::386676
874	Gene::4208
875	Biological Process::GO:0007268
876	Gene::51596
877	Gene::7080
878	Biological Process::GO:0097485
879	Gene::10888
880	Gene::57761
881	Compound::DB00586
882	Side Effect::C0018799
883	Gene::1642
884	Gene::9410
885	Gene::2776
886	Gene::3358
887	Anatomy::UBERON:0001007
888	Gene::3486
889	Gene::9120
890	Gene::56924
891	Gene::28969
892	Compound::DB01567
893	Compound::DB01588
894	Gene::53336
895	Gene::8646
896	Biological Process::GO:0072091
897	Compound::DB06701
898	Side Effect::C0013404
899	Gene::56655
900	Molecular Function::GO:0016772
901	Gene::6188
902	Pathway::WP477_r67139
903	Gene::84687
904	Gene::9700
905	Gene::4218
906	Biological Process::GO:0044770
907	Gene::79413
908	Gene::5464
909	Gene::637
910	Gene::5290
911	Gene::147686
912	Gene::5111
913	Gene::2555
914	Biological Process::GO:0009163
915	Gene::285268
916	Gene::55755
917	Gene::7976
918	Biological Process::GO:0045786
919	Gene::4552
920	Gene::27023
921	Gene::51619
922	Gene::84937
923	Gene::728741
924	Gene::404093
925	Gene::387
926	Biological Process::GO:0032386
927	Side Effect::C0026946
928	Disease::DOID:1826
929	Gene::161357
930	Gene::197342
931	Gene::5297
932	Gene::6547
933	Cellular Component::GO:0048471
934	Gene::10616
935	Gene::23609
936	Gene::64770
937	Biological Process::GO:0044380
938	Gene::5373
939	Gene::9935
940	Gene::6774
941	Biological Process::GO:2000377
942	Gene::9793
943	Biological Process::GO:0000226
944	Anatomy::UBERON:0001890
945	Gene::4359
946	Compound::DB01248
947	Side Effect::C0518015
948	Gene::11282
949	Gene::79070
950	Gene::4741
951	Compound::DB00811
952	Side Effect::C3665347
953	Gene::10277
954	Gene::3933
955	Gene::7314
956	Biological Process::GO:0051646
957	Gene::5468
958	Gene::55107
959	Gene::9643
960	Gene::1066
961	Gene::728
962	Biological Process::GO:0050795
963	Gene::6504
964	Cellular Component::GO:0009897
965	Anatomy::UBERON:0002028
966	Gene::26232
967	Gene::7097
968	Gene::7994
969	Gene::5873
970	Biological Process::GO:0002252
971	Gene::4776
972	Biological Process::GO:0048646
973	Biological Process::GO:0006935
974	Gene::10179
975	Gene::58
976	Gene::2059
977	Gene::3984
978	Gene::16
979	Gene::419
980	Gene::7596
981	Gene::57829
982	Biological Process::GO:0002684
983	Gene::10367
984	Biological Process::GO:0030162
985	Gene::117143
986	Pathway::PC7_2570
987	Gene::814
988	Gene::89941
989	Gene::10129
990	Gene::1939
991	Anatomy::UBERON:0002298
992	Biological Process::GO:0051591
993	Gene::8226
994	Gene::9093
995	Gene::57665
996	Compound::DB00520
997	Gene::10599
998	Gene::3767
999	Gene::7678
1000	Gene::79705
1001	Gene::2931
1002	Biological Process::GO:0008217
1003	Gene::10201
1004	Biological Process::GO:0006220
1005	Gene::196527
1006	Biological Process::GO:0043270
1007	Gene::66008
1008	Gene::6230
1009	Biological Process::GO:0019752
1010	Gene::3958
1011	Biological Process::GO:0097529
1012	Gene::10403
1013	Cellular Component::GO:0098687
1014	Gene::216
1015	Gene::3440
1016	Pathway::PC7_4449
1017	Gene::25817
1018	Gene::3655
1019	Compound::DB00603
1020	Side Effect::C0004134
1021	Gene::4076
1022	Gene::7476
1023	Biological Process::GO:0021684
1024	Gene::5160
1025	Gene::664
1026	Gene::64750
1027	Biological Process::GO:0051270
1028	Gene::513
1029	Gene::55135
1030	Gene::54102
1031	Molecular Function::GO:0022891
1032	Gene::55308
1033	Cellular Component::GO:0030427
1034	Gene::51073
1035	Biological Process::GO:0006412
1036	Gene::29888
1037	Compound::DB01013
1038	Side Effect::C0030196
1039	Anatomy::UBERON:0001911
1040	Gene::10602
1041	Gene::961
1042	Biological Process::GO:2000687
1043	Anatomy::UBERON:0001013
1044	Gene::3822
1045	Gene::4893
1046	Gene::7083
1047	Gene::5630
1048	Gene::284131
1049	Molecular Function::GO:0043566
1050	Gene::9950
1051	Gene::6857
1052	Molecular Function::GO:0072341
1053	Gene::85441
1054	Pathway::PC7_2518
1055	Gene::5865
1056	Biological Process::GO:0001505
1057	Gene::128866
1058	Biological Process::GO:0050792
1059	Gene::2114
1060	Gene::11333
1061	Gene::10783
1062	Gene::125115
1063	Gene::6790
1064	Gene::4738
1065	Compound::DB00388
1066	Gene::6601
1067	Gene::9611
1068	Gene::10573
1069	Gene::1973
1070	Biological Process::GO:0043043
1071	Gene::7415
1072	Biological Process::GO:0034655
1073	Compound::DB00495
1074	Side Effect::C0019209
1075	Gene::56910
1076	Gene::2067
1077	Gene::1875
1078	Gene::302
1079	Cellular Component::GO:1990667
1080	Gene::162655
1081	Gene::221833
1082	Gene::2936
1083	Gene::5925
1084	Gene::7398
1085	Gene::230
1086	Biological Process::GO:0006096
1087	Gene::134187
1088	Gene::6687
1089	Gene::10188
1090	Gene::10513
1091	Gene::170463
1092	Compound::DB00643
1093	Gene::8034
1094	Gene::993
1095	Compound::DB01241
1096	Compound::DB00997
1097	Gene::84975
1098	Gene::151011
1099	Gene::146212
1100	Biological Process::GO:0009991
1101	Gene::5663
1102	Biological Process::GO:0070838
1103	Gene::25862
1104	Molecular Function::GO:0019783
1105	Gene::1054
1106	Gene::1062
1107	Biological Process::GO:0045860
1108	Gene::539
1109	Gene::10289
1110	Gene::26260
1111	Gene::80319
1112	Gene::7292
1113	Biological Process::GO:0022407
1114	Gene::7840
1115	Biological Process::GO:0000278
1116	Compound::DB00176
1117	Side Effect::C0038045
1118	Gene::9381
1119	Biological Process::GO:0007267
1120	Gene::9277
1121	Gene::5136
1122	Gene::7316
1123	Gene::55723
1124	Gene::283450
1125	Compound::DB00472
1126	Side Effect::C0000731
1127	Gene::55800
1128	Molecular Function::GO:0044325
1129	Gene::283933
1130	Gene::3662
1131	Biological Process::GO:0051249
1132	Gene::2155
1133	Biological Process::GO:1903036
1134	Gene::1261
1135	Molecular Function::GO:0005217
1136	Gene::55246
1137	Gene::6997
1138	Cellular Component::GO:0045121
1139	Anatomy::UBERON:0001235
1140	Gene::114897
1141	Gene::100131137
1142	Gene::55643
1143	Gene::51031
1144	Gene::60
1145	Gene::26136
1146	Gene::6711
1147	Gene::131601
1148	Gene::9411
1149	Gene::4773
1150	Biological Process::GO:0050853
1151	Biological Process::GO:0048341
1152	Gene::2022
1153	Gene::4436
1154	Biological Process::GO:0003006
1155	Gene::283298
1156	Compound::DB00286
1157	Side Effect::C0006142
1158	Gene::51347
1159	Compound::DB00555
1160	Gene::1471
1161	Biological Process::GO:0060009
1162	Gene::26986
1163	Molecular Function::GO:0003727
1164	Gene::3221
1165	Gene::60493
1166	Gene::79158
1167	Gene::79026
1168	Gene::8600
1169	Biological Process::GO:0032101
1170	Gene::200185
1171	Disease::DOID:7693
1172	Gene::9863
1173	Gene::3633
1174	Gene::55572
1175	Biological Process::GO:0097031
1176	Gene::5359
1177	Gene::51115
1178	Biological Process::GO:0009124
1179	Compound::DB00014
1180	Side Effect::C0002418
1181	Gene::3755
1182	Gene::1728
1183	Gene::1798
1184	Gene::100271849
1185	Gene::127396
1186	Biological Process::GO:0006875
1187	Gene::348262
1188	Gene::164633
1189	Gene::3155
1190	Gene::79080
1191	Gene::226
1192	Gene::55869
1193	Side Effect::C0151763
1194	Gene::488
1195	Gene::9778
1196	Gene::5595
1197	Biological Process::GO:0032990
1198	Gene::8673
1199	Biological Process::GO:0019058
1200	Gene::3836
1201	Gene::84901
1202	Gene::5657
1203	Gene::3676
1204	Biological Process::GO:0061024
1205	Gene::11064
1206	Biological Process::GO:1903047
1207	Gene::51015
1208	Gene::55650
1209	Gene::858
1210	Biological Process::GO:1902533
1211	Gene::5641
1212	Biological Process::GO:0051604
1213	Gene::5664
1214	Gene::399909
1215	Gene::92211
1216	Gene::27141
1217	Side Effect::C0035455
1218	Anatomy::UBERON:0001285
1219	Gene::10352
1220	Gene::57614
1221	Gene::375743
1222	Side Effect::C1291077
1223	Gene::8334
1224	Anatomy::UBERON:0002073
1225	Gene::4983
1226	Gene::51310
1227	Gene::648
1228	Gene::5510
1229	Gene::1969
1230	Gene::642
1231	Gene::8492
1232	Gene::1371
1233	Gene::3881
1234	Cellular Component::GO:0005882
1235	Gene::23647
1236	Gene::125170
1237	Gene::2862
1238	Gene::22807
1239	Gene::91452
1240	Gene::55214
1241	Gene::10165
1242	Gene::825
1243	Biological Process::GO:0051928
1244	Gene::9900
1245	Gene::10765
1246	Gene::81469
1247	Pathway::PC7_6044
1248	Gene::26993
1249	Gene::65988
1250	Gene::378925
1251	Compound::DB00433
1252	Side Effect::C0002453
1253	Gene::92609
1254	Molecular Function::GO:0042578
1255	Gene::8065
1256	Biological Process::GO:0022029
1257	Gene::1129
1258	Pathway::PC7_3992
1259	Gene::1965
1260	Biological Process::GO:0043603
1261	Gene::65985
